#MaryWhalen  - #PortSideNY,,,,,,,,,,,
7/11/23 12:00 AM : 1 Year,,,,,,,,,,,
,,PortSide NewYork,PortSide NewYork,PortSide NewYork,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,MaryWhalenAQI monitor,
,Barometer,"Vantage Vue, Wireless","Vantage Vue, Wireless","Vantage Vue, Wireless",AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,
,,,,,,,,,,,
Date & Time,Barometer - in Hg,Avg Wind Speed - mph,Avg Wind Dir,Rain - in,AQI_adj,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °F,Hum - %,AQI
10/4/23 4:30 AM,30.16,0,SSW,0.00,59,22,33,38,64,98,96
10/4/23 4:45 AM,30.16,1,SSW,0.00,60,23,34,39,64,98,98
10/4/23 5:00 AM,30.17,1,SSW,0.00,62,24,36,42,64,99,101
10/4/23 5:15 AM,30.17,1,SSW,0.00,61,24,36,41,64,99,101
10/4/23 5:30 AM,30.17,0,SSW,0.00,62,24,36,42,64,99,102
10/4/23 5:45 AM,30.17,1,SSW,0.00,62,24,36,43,64,100,103
10/4/23 6:00 AM,30.18,1,SW,0.00,62,24,36,43,64,99,103
10/4/23 6:15 AM,30.18,2,SW,0.00,62,24,36,43,63,100,103
10/4/23 6:30 AM,30.18,1,SW,0.00,62,24,36,42,63,100,102
10/4/23 6:45 AM,30.19,1,SW,0.00,64,25,38,45,63,100,107
10/4/23 7:00 AM,30.19,1,SW,0.00,63,24,37,44,63,100,105
10/4/23 7:15 AM,30.19,1,SW,0.00,64,25,38,45,63,100,107
10/4/23 7:30 AM,30.20,1,SW,0.00,65,26,39,46,64,99,109
10/4/23 7:45 AM,30.20,2,SSW,0.00,64,25,38,45,64,96,107
10/4/23 8:00 AM,30.21,2,SSW,0.00,64,25,38,46,66,90,108
10/4/23 8:15 AM,30.21,2,SSW,0.00,67,27,41,51,69,84,115
10/4/23 8:30 AM,30.22,2,SSW,0.00,68,27,42,51,71,80,116
10/4/23 8:45 AM,30.22,1,SSW,0.00,67,27,41,49,73,75,114
10/4/23 9:00 AM,30.22,1,SSW,0.00,66,27,40,47,75,71,111
10/4/23 9:15 AM,30.22,1,SSW,0.00,66,27,40,48,78,66,113
10/4/23 9:30 AM,30.22,1,SSW,0.00,65,26,39,47,80,64,110
10/4/23 9:45 AM,30.23,2,SSW,0.00,65,26,39,46,80,63,109
10/4/23 10:00 AM,30.23,2,SSW,0.00,64,26,38,45,81,62,107
10/4/23 10:15 AM,30.23,1,SSW,0.00,62,25,36,43,82,59,103
10/4/23 10:30 AM,30.23,2,SSW,0.00,62,24,36,43,84,58,102
10/4/23 10:45 AM,30.23,2,WSW,0.00,62,24,36,42,84,56,101
10/4/23 11:00 AM,30.23,2,SW,0.00,62,24,36,42,84,59,102
10/4/23 11:15 AM,30.23,2,SW,0.00,62,25,36,43,83,59,103
10/4/23 11:30 AM,30.22,2,SW,0.00,63,25,37,43,83,59,104
10/4/23 11:45 AM,30.22,3,SSW,0.00,65,26,39,46,83,59,110
10/4/23 12:00 PM,30.22,3,SW,0.00,71,30,45,55,83,59,124
10/4/23 12:15 PM,30.22,3,SSW,0.00,71,30,45,55,83,59,124
10/4/23 12:30 PM,30.22,3,SW,0.00,66,27,40,48,83,58,113
10/4/23 12:45 PM,30.21,3,SSW,0.00,62,24,36,42,83,58,102
10/4/23 1:00 PM,30.21,3,SSW,0.00,58,22,32,35,84,56,92
10/4/23 1:15 PM,30.20,3,S,0.00,59,23,33,37,84,57,95
10/4/23 1:30 PM,30.20,4,S,0.00,54,20,28,31,84,56,85
10/4/23 1:45 PM,30.19,5,S,0.00,40,16,20,21,83,57,67
10/4/23 2:00 PM,30.19,5,SSE,0.00,38,15,19,20,83,57,66
10/4/23 2:15 PM,30.19,5,SSE,0.00,38,15,19,20,82,58,65
10/4/23 2:30 PM,30.19,5,S,0.00,35,14,17,18,81,58,62
10/4/23 2:45 PM,30.19,5,S,0.00,37,15,19,19,82,58,65
10/4/23 3:00 PM,30.19,5,S,0.00,40,16,20,21,81,59,68
10/4/23 3:15 PM,30.19,5,S,0.00,36,14,18,19,82,55,63
10/4/23 3:30 PM,30.19,7,SE,0.00,32,13,16,17,81,54,59
10/4/23 3:45 PM,30.19,8,ESE,0.00,34,14,17,18,80,56,61
10/4/23 4:00 PM,30.19,7,ESE,0.00,35,14,18,18,80,59,62
10/4/23 4:15 PM,30.18,9,SE,0.00,39,15,19,20,79,61,66
10/4/23 4:30 PM,30.19,9,SE,0.00,37,15,19,19,78,62,65
10/4/23 4:45 PM,30.18,8,ESE,0.00,40,16,20,21,78,62,68
10/4/23 5:00 PM,30.18,7,SE,0.00,40,16,20,21,77,64,67
10/4/23 5:15 PM,30.19,8,ESE,0.00,42,16,21,22,76,65,70
10/4/23 5:30 PM,30.19,7,ESE,0.00,43,16,22,23,76,66,71
10/4/23 5:45 PM,30.19,7,ESE,0.00,42,16,21,22,75,67,70
10/4/23 6:00 PM,30.19,6,E,0.00,42,16,21,22,75,68,70
10/4/23 6:15 PM,30.19,6,E,0.00,44,16,22,23,74,70,72
10/4/23 6:30 PM,30.19,4,ESE,0.00,49,18,25,26,73,71,78
10/4/23 6:45 PM,30.19,5,E,0.00,54,20,28,30,72,73,85
10/4/23 7:00 PM,30.20,5,ESE,0.00,55,20,29,31,71,75,87
10/4/23 7:15 PM,30.20,6,E,0.00,56,20,30,32,70,77,88
10/4/23 7:30 PM,30.20,6,ESE,0.00,53,19,27,29,70,77,83
10/4/23 7:45 PM,30.20,6,E,0.00,51,18,26,27,70,77,79
10/4/23 8:00 PM,30.20,5,E,0.00,52,18,26,28,70,78,81
10/4/23 8:15 PM,30.21,4,E,0.00,54,19,28,30,69,79,85
10/4/23 8:30 PM,30.21,5,E,0.00,55,20,29,30,69,80,86
10/4/23 8:45 PM,30.20,6,E,0.00,53,19,27,28,68,80,82
10/4/23 9:00 PM,30.22,5,ESE,0.00,51,17,25,26,68,81,79
10/4/23 9:15 PM,30.22,4,ESE,0.00,51,17,25,27,68,82,79
10/4/23 9:30 PM,30.22,3,ESE,0.00,51,17,25,27,68,84,78
10/4/23 9:45 PM,30.22,4,E,0.00,51,17,25,26,67,87,78
10/4/23 10:00 PM,30.22,3,E,0.00,52,18,26,27,67,88,80
10/4/23 10:15 PM,30.22,3,E,0.00,54,18,28,30,66,89,84
10/4/23 10:30 PM,30.23,3,E,0.00,53,18,27,29,66,89,83
10/4/23 10:45 PM,30.23,3,E,0.00,53,18,28,29,66,90,83
10/4/23 11:00 PM,30.23,3,ESE,0.00,54,19,28,30,66,90,85
10/4/23 11:15 PM,30.23,3,ESE,0.00,55,19,29,31,66,92,86
10/4/23 11:30 PM,30.23,3,E,0.00,56,20,30,32,66,91,88
10/4/23 11:45 PM,30.23,3,ESE,0.00,56,20,30,32,66,91,88
10/5/23 12:00 AM,30.24,2,ESE,0.00,55,19,29,31,66,89,87
10/5/23 12:15 AM,30.24,2,ESE,0.00,54,19,28,30,66,89,86
10/5/23 12:30 AM,30.24,2,ESE,0.00,54,19,28,30,65,87,85
10/5/23 12:45 AM,30.24,2,SE,0.00,52,18,26,28,65,86,81
10/5/23 1:00 AM,30.24,3,SE,0.00,50,17,25,26,65,85,78
10/5/23 1:15 AM,30.24,3,ESE,0.00,44,16,22,23,65,82,72
10/5/23 1:30 AM,30.24,3,SE,0.00,42,15,21,22,65,83,70
10/5/23 1:45 AM,30.24,2,ESE,0.00,44,15,22,24,65,81,72
10/5/23 2:00 AM,30.24,1,SE,0.00,37,13,19,20,64,82,65
10/5/23 2:15 AM,30.24,1,SE,0.00,42,14,21,22,64,83,69
10/5/23 2:30 AM,30.24,2,SE,0.00,41,14,20,21,64,84,69
10/5/23 2:45 AM,30.24,2,SE,0.00,42,15,21,22,64,84,69
10/5/23 3:00 AM,30.24,2,SE,0.00,42,15,21,22,64,85,69
10/5/23 3:15 AM,30.24,2,SE,0.00,46,16,23,24,63,86,74
10/5/23 3:30 AM,30.24,2,SE,0.00,41,15,21,22,63,85,69
10/5/23 3:45 AM,30.24,2,SE,0.00,45,15,22,24,63,88,72
10/5/23 4:00 AM,30.24,1,SE,0.00,47,16,23,24,63,87,75
10/5/23 4:15 AM,30.24,2,SE,0.00,47,16,24,25,62,90,75
10/5/23 4:30 AM,30.23,3,ESE,0.00,48,16,24,25,62,89,76
10/5/23 4:45 AM,30.23,2,ESE,0.00,49,17,24,26,62,91,77
10/5/23 5:00 AM,30.23,3,ESE,0.00,52,18,26,28,61,94,81
10/5/23 5:15 AM,30.24,3,ESE,0.00,52,18,27,28,61,93,82
10/5/23 5:30 AM,30.25,1,ESE,0.00,53,18,27,28,61,93,82
10/5/23 5:45 AM,30.25,2,ESE,0.00,51,18,26,27,61,93,80
10/5/23 6:00 AM,30.25,0,N,0.00,51,17,25,27,61,95,79
10/5/23 6:15 AM,30.25,0,N,0.00,53,19,28,29,60,96,84
10/5/23 6:30 AM,30.26,1,ESE,0.00,55,19,29,30,60,96,86
10/5/23 6:45 AM,30.26,1,ESE,0.00,57,21,31,34,60,97,91
10/5/23 7:00 AM,30.26,1,ESE,0.00,56,20,30,32,60,100,88
10/5/23 7:15 AM,30.27,1,SE,0.00,55,20,29,31,60,100,87
10/5/23 7:30 AM,30.28,1,SSE,0.00,58,22,33,36,60,100,94
10/5/23 7:45 AM,30.28,1,SSE,0.00,56,20,30,33,61,95,89
10/5/23 8:00 AM,30.28,1,SSE,0.00,49,17,25,26,65,83,77
10/5/23 8:15 AM,30.28,2,SSE,0.00,40,15,20,21,67,76,68
10/5/23 8:30 AM,30.28,2,SE,0.00,34,12,17,18,69,66,61
10/5/23 8:45 AM,30.27,1,SE,0.00,28,11,14,15,71,60,55
10/5/23 9:00 AM,30.27,0,SE,0.00,27,10,14,14,76,52,54
10/5/23 9:15 AM,30.28,1,SSW,0.00,29,11,15,16,79,52,56
10/5/23 9:30 AM,30.28,2,WSW,0.00,29,11,14,15,78,54,56
10/5/23 9:45 AM,30.28,2,SW,0.00,29,11,14,15,78,54,56
10/5/23 10:00 AM,30.28,2,SW,0.00,33,12,17,18,78,55,60
10/5/23 10:15 AM,30.28,2,SSW,0.00,23,9,12,12,78,56,48
10/5/23 10:30 AM,30.28,3,S,0.00,16,6,8,9,77,53,34
10/5/23 10:45 AM,30.28,3,SSW,0.00,15,6,8,8,77,51,32
10/5/23 11:00 AM,30.27,5,SSW,0.00,14,6,7,8,76,54,29
10/5/23 11:15 AM,30.26,4,SSW,0.00,16,6,8,8,76,56,33
10/5/23 11:30 AM,30.26,3,SW,0.00,13,5,7,7,77,55,28
10/5/23 11:45 AM,30.26,2,SW,0.00,11,4,5,6,79,54,22
10/5/23 12:00 PM,30.25,4,S,0.00,15,6,7,8,78,58,31
10/5/23 12:15 PM,30.25,5,S,0.00,16,6,8,8,77,60,32
10/5/23 12:30 PM,30.24,5,S,0.00,17,7,8,9,77,62,35
10/5/23 12:45 PM,30.24,5,S,0.00,16,6,8,9,77,61,34
10/5/23 1:00 PM,30.23,4,S,0.00,13,5,6,7,78,60,27
10/5/23 1:15 PM,30.21,4,S,0.00,12,4,6,6,78,59,24
10/5/23 1:30 PM,30.20,4,S,0.00,11,4,5,6,78,63,22
10/5/23 1:45 PM,30.20,6,SSE,0.00,13,5,6,7,77,64,27
10/5/23 2:00 PM,30.19,8,ESE,0.00,13,5,7,7,75,65,28
10/5/23 2:15 PM,30.19,9,ESE,0.00,11,5,6,6,74,68,24
10/5/23 2:30 PM,30.19,9,E,0.00,12,5,6,6,74,70,25
10/5/23 2:45 PM,30.18,9,E,0.00,10,4,5,6,74,70,22
10/5/23 3:00 PM,30.18,11,ESE,0.00,8,3,4,4,73,70,16
10/5/23 3:15 PM,30.17,9,E,0.00,9,4,4,5,73,66,19
10/5/23 3:30 PM,30.17,10,E,0.00,10,4,5,5,73,68,20
10/5/23 3:45 PM,30.16,9,E,0.00,9,3,4,5,73,69,18
10/5/23 4:00 PM,30.16,10,ESE,0.00,9,3,4,5,72,70,18
10/5/23 4:15 PM,30.16,10,E,0.00,8,3,4,4,72,68,16
10/5/23 4:30 PM,30.16,8,ESE,0.00,7,3,3,4,72,70,14
10/5/23 4:45 PM,30.16,7,ESE,0.00,7,3,3,4,72,76,14
10/5/23 5:00 PM,30.17,8,E,0.00,8,3,4,4,71,82,17
10/5/23 5:15 PM,30.17,8,ESE,0.00,8,3,4,4,70,81,17
10/5/23 5:30 PM,30.17,10,ESE,0.00,7,3,4,4,70,83,15
10/5/23 5:45 PM,30.17,7,E,0.00,8,3,4,4,69,82,17
10/5/23 6:00 PM,30.17,7,E,0.00,7,3,4,4,69,82,15
10/5/23 6:15 PM,30.17,7,ESE,0.00,8,3,4,4,69,83,16
10/5/23 6:30 PM,30.17,9,ESE,0.00,10,4,5,5,68,87,20
10/5/23 6:45 PM,30.17,7,ESE,0.00,11,4,6,6,67,86,23
10/5/23 7:00 PM,30.16,5,E,0.00,14,5,7,7,67,85,28
10/5/23 7:15 PM,30.16,4,E,0.00,16,6,8,9,67,84,34
10/5/23 7:30 PM,30.16,5,E,0.00,18,7,9,10,67,87,38
10/5/23 7:45 PM,30.17,6,E,0.00,24,9,12,12,66,91,49
10/5/23 8:00 PM,30.17,5,E,0.00,29,11,14,15,66,94,56
10/5/23 8:15 PM,30.17,4,E,0.00,32,12,16,17,66,93,59
10/5/23 8:30 PM,30.16,5,E,0.00,35,13,17,18,66,96,62
10/5/23 8:45 PM,30.16,3,E,0.00,37,14,19,20,66,96,65
10/5/23 9:00 PM,30.17,5,E,0.00,39,14,20,20,65,98,67
10/5/23 9:15 PM,30.16,3,E,0.00,40,15,20,21,66,98,68
10/5/23 9:30 PM,30.16,3,ENE,0.00,45,16,22,24,66,99,73
10/5/23 9:45 PM,30.16,4,E,0.00,47,16,23,25,65,100,75
10/5/23 10:00 PM,30.16,3,E,0.00,48,17,24,25,65,100,76
10/5/23 10:15 PM,30.16,3,ENE,0.00,50,17,25,26,65,100,78
10/5/23 10:30 PM,30.16,4,E,0.00,51,17,25,26,65,100,78
10/5/23 10:45 PM,30.15,4,ENE,0.00,52,18,26,27,64,100,81
10/5/23 11:00 PM,30.14,4,E,0.00,51,18,26,27,65,100,79
10/5/23 11:15 PM,30.14,5,E,0.00,52,18,27,28,65,100,81
10/5/23 11:30 PM,30.14,5,E,0.00,54,18,28,30,66,100,85
10/5/23 11:45 PM,30.13,6,E,0.00,54,19,29,31,66,100,86
10/6/23 12:00 AM,30.13,5,E,0.00,58,20,32,36,65,100,93
10/6/23 12:15 AM,30.13,4,E,0.00,59,20,34,39,65,100,96
10/6/23 12:30 AM,30.12,4,E,0.00,58,20,32,38,65,100,93
10/6/23 12:45 AM,30.12,4,E,0.00,56,18,30,34,65,100,89
10/6/23 1:00 AM,30.12,4,E,0.00,48,15,24,26,65,100,76
10/6/23 1:15 AM,30.12,3,ENE,0.00,42,14,21,23,65,100,70
10/6/23 1:30 AM,30.11,4,E,0.00,41,13,20,21,65,100,68
10/6/23 1:45 AM,30.11,4,E,0.00,43,14,21,23,65,100,70
10/6/23 2:00 AM,30.11,3,E,0.00,43,14,22,23,65,100,71
10/6/23 2:15 AM,30.10,4,E,0.00,41,13,21,22,65,100,69
10/6/23 2:30 AM,30.10,4,E,0.00,40,12,20,21,65,100,67
10/6/23 2:45 AM,30.10,4,E,0.00,36,12,18,19,64,100,63
10/6/23 3:00 AM,30.10,4,E,0.00,32,11,16,17,65,100,60
10/6/23 3:15 AM,30.09,3,E,0.00,31,11,16,17,65,100,58
10/6/23 3:30 AM,30.08,3,E,0.00,31,11,15,16,65,100,58
10/6/23 3:45 AM,30.07,4,E,0.00,30,10,15,16,64,100,57
10/6/23 4:00 AM,30.07,4,E,0.00,30,10,15,16,64,100,57
10/6/23 4:15 AM,30.07,4,ENE,0.00,37,12,18,20,64,100,64
10/6/23 4:30 AM,30.07,3,ENE,0.00,35,12,17,19,65,100,62
10/6/23 4:45 AM,30.07,4,E,0.00,37,13,19,20,64,100,65
10/6/23 5:00 AM,30.06,3,ENE,0.00,43,14,21,23,64,100,71
10/6/23 5:15 AM,30.06,4,E,0.00,39,13,19,21,64,100,66
10/6/23 5:30 AM,30.06,6,E,0.00,40,14,20,21,64,100,67
10/6/23 5:45 AM,30.06,5,E,0.04,29,10,14,15,64,100,56
10/6/23 6:00 AM,30.06,5,E,0.01,27,10,13,14,64,100,54
10/6/23 6:15 AM,30.06,5,E,0.00,29,10,14,15,64,100,56
10/6/23 6:30 AM,30.07,3,E,0.00,35,12,17,18,64,100,62
10/6/23 6:45 AM,30.06,3,ENE,0.00,37,13,18,20,64,100,64
10/6/23 7:00 AM,30.06,3,ENE,0.00,45,15,22,24,64,100,73
10/6/23 7:15 AM,30.05,4,E,0.00,48,16,24,26,64,100,76
10/6/23 7:30 AM,30.05,4,E,0.00,44,14,22,24,64,100,72
10/6/23 7:45 AM,30.05,4,E,0.00,43,15,22,23,64,100,71
10/6/23 8:00 AM,30.06,5,E,0.00,45,15,22,24,64,100,72
10/6/23 8:15 AM,30.06,6,E,0.00,47,16,24,26,64,100,75
10/6/23 8:30 AM,30.06,4,ENE,0.00,48,16,24,26,65,100,76
10/6/23 8:45 AM,30.06,5,E,0.00,47,16,24,25,65,100,75
10/6/23 9:00 AM,30.06,4,ENE,0.00,53,17,27,29,66,100,82
10/6/23 9:15 AM,30.06,5,E,0.00,53,18,27,30,66,100,83
10/6/23 9:30 AM,30.06,5,E,0.00,49,17,25,27,66,100,77
10/6/23 9:45 AM,30.06,5,E,0.00,51,17,26,28,66,100,79
10/6/23 10:00 AM,30.06,6,E,0.00,49,16,24,26,66,100,77
10/6/23 10:15 AM,30.06,4,E,0.00,48,16,24,26,67,100,76
10/6/23 10:30 AM,30.05,5,E,0.00,49,16,24,26,66,100,77
10/6/23 10:45 AM,30.05,4,E,0.00,53,18,27,29,67,100,82
10/6/23 11:00 AM,30.04,4,E,0.00,54,18,28,31,67,100,84
10/6/23 11:15 AM,30.04,5,E,0.00,51,17,25,28,67,100,79
10/6/23 11:30 AM,30.04,4,E,0.00,35,13,18,19,68,100,63
10/6/23 11:45 AM,30.04,5,E,0.00,42,15,21,24,68,100,70
10/6/23 12:00 PM,30.04,6,ESE,0.00,45,16,22,25,67,100,73
10/6/23 12:15 PM,30.04,5,ESE,0.00,36,13,18,20,68,100,64
10/6/23 12:30 PM,30.03,4,ESE,0.00,30,11,15,17,68,100,57
10/6/23 12:45 PM,30.02,5,E,0.00,29,11,15,16,68,100,56
10/6/23 1:00 PM,30.01,5,E,0.00,29,11,14,16,69,96,56
10/6/23 1:15 PM,30.01,4,E,0.00,23,9,11,13,71,94,47
10/6/23 1:30 PM,30.00,5,E,0.00,23,9,12,13,71,95,48
10/6/23 1:45 PM,30.00,7,E,0.00,21,8,11,12,70,96,45
10/6/23 2:00 PM,30.00,5,ESE,0.00,21,8,10,12,70,97,44
10/6/23 2:15 PM,30.00,5,E,0.00,21,8,10,11,70,97,43
10/6/23 2:30 PM,29.99,6,ESE,0.00,19,8,10,11,70,97,39
10/6/23 2:45 PM,29.99,6,ESE,0.00,18,7,9,10,70,99,37
10/6/23 3:00 PM,29.99,5,E,0.00,20,8,10,11,70,98,42
10/6/23 3:15 PM,29.99,5,E,0.00,23,8,12,13,69,100,48
10/6/23 3:30 PM,29.98,4,E,0.00,25,9,13,14,69,99,52
10/6/23 3:45 PM,29.98,4,E,0.00,26,9,13,15,70,99,53
10/6/23 4:00 PM,29.97,3,ENE,0.00,30,10,15,17,70,98,57
10/6/23 4:15 PM,29.97,5,E,0.00,27,10,14,15,70,96,54
10/6/23 4:30 PM,29.97,5,E,0.00,26,10,13,15,70,99,53
10/6/23 4:45 PM,29.97,4,E,0.00,26,10,13,15,70,99,53
10/6/23 5:00 PM,29.98,6,E,0.00,22,8,11,13,69,100,47
10/6/23 5:15 PM,29.98,5,E,0.00,20,8,10,12,69,99,43
10/6/23 5:30 PM,29.97,5,E,0.00,17,7,9,10,69,99,36
10/6/23 5:45 PM,29.97,3,E,0.00,18,7,9,10,69,99,37
10/6/23 6:00 PM,29.97,4,E,0.00,16,6,8,9,69,98,32
10/6/23 6:15 PM,29.97,2,NE,0.00,15,5,7,9,69,98,30
10/6/23 6:30 PM,29.97,4,E,0.00,14,5,7,9,68,100,29
10/6/23 6:45 PM,29.97,3,E,0.00,15,5,7,9,68,98,30
10/6/23 7:00 PM,29.97,4,E,0.00,13,5,7,9,68,100,28
10/6/23 7:15 PM,29.97,3,E,0.00,14,5,7,9,68,98,30
10/6/23 7:30 PM,29.96,2,ENE,0.00,17,6,9,11,69,99,36
10/6/23 7:45 PM,29.97,3,E,0.00,18,7,9,12,69,99,38
10/6/23 8:00 PM,29.96,3,ENE,0.00,17,6,8,11,69,99,35
10/6/23 8:15 PM,29.96,3,E,0.00,20,7,10,13,68,100,42
10/6/23 8:30 PM,29.95,3,ENE,0.00,20,7,10,13,68,100,42
10/6/23 8:45 PM,29.95,4,ENE,0.00,21,7,10,13,68,100,43
10/6/23 9:00 PM,29.95,5,E,0.00,24,8,12,15,68,100,50
10/6/23 9:15 PM,29.95,4,E,0.00,22,7,11,14,68,100,45
10/6/23 9:30 PM,29.95,4,E,0.00,20,7,10,13,68,100,41
10/6/23 9:45 PM,29.94,4,ESE,0.00,22,8,11,14,68,100,46
10/6/23 10:00 PM,29.94,2,ENE,0.00,21,7,10,14,68,100,43
10/6/23 10:15 PM,29.94,4,E,0.00,20,7,10,14,68,100,42
10/6/23 10:30 PM,29.93,5,E,0.00,22,7,11,15,67,100,45
10/6/23 10:45 PM,29.93,4,E,0.00,20,6,10,14,67,100,42
10/6/23 11:00 PM,29.92,3,E,0.00,18,6,9,14,67,100,38
10/6/23 11:15 PM,29.92,3,E,0.00,18,6,9,13,68,100,37
10/6/23 11:30 PM,29.91,6,E,0.00,25,9,13,17,67,100,52
10/6/23 11:45 PM,29.91,5,E,0.00,37,12,19,23,67,100,65
10/7/23 12:00 AM,29.90,5,E,0.00,45,14,22,28,67,100,73
10/7/23 12:15 AM,29.90,5,E,0.00,40,13,20,24,66,100,68
10/7/23 12:30 AM,29.89,5,E,0.00,35,11,17,21,66,100,62
10/7/23 12:45 AM,29.88,5,E,0.00,37,12,19,23,66,100,65
10/7/23 1:00 AM,29.88,6,E,0.00,38,12,19,24,66,100,66
10/7/23 1:15 AM,29.87,5,E,0.00,31,10,16,19,65,100,58
10/7/23 1:30 AM,29.87,4,E,0.00,28,9,14,17,66,100,55
10/7/23 1:45 AM,29.86,4,E,0.00,24,7,12,16,66,100,49
10/7/23 2:00 AM,29.85,3,ENE,0.00,19,6,9,14,66,100,39
10/7/23 2:15 AM,29.85,3,ENE,0.00,19,5,9,14,66,100,39
10/7/23 2:30 AM,29.84,3,E,0.00,22,6,11,16,66,100,45
10/7/23 2:45 AM,29.83,1,ENE,0.00,24,7,12,17,67,100,51
10/7/23 3:00 AM,29.83,2,ENE,0.00,26,8,13,18,67,100,53
10/7/23 3:15 AM,29.82,3,NE,0.00,26,8,13,18,67,100,53
10/7/23 3:30 AM,29.82,3,ENE,0.00,24,8,12,17,67,100,51
10/7/23 3:45 AM,29.81,2,NE,0.00,26,9,13,17,67,100,53
10/7/23 4:00 AM,29.81,2,ENE,0.00,23,7,11,15,67,100,48
10/7/23 4:15 AM,29.81,3,NNE,0.01,17,5,8,12,67,100,35
10/7/23 4:30 AM,29.80,3,ENE,0.03,15,5,8,12,66,100,32
10/7/23 4:45 AM,29.79,2,E,0.02,15,5,8,11,66,100,31
10/7/23 5:00 AM,29.79,3,ENE,0.00,15,5,7,11,66,100,30
10/7/23 5:15 AM,29.79,2,ENE,0.00,14,5,7,10,66,100,29
10/7/23 5:30 AM,29.79,3,NE,0.00,16,6,8,12,66,100,34
10/7/23 5:45 AM,29.78,3,NNE,0.00,16,6,8,12,66,100,34
10/7/23 6:00 AM,29.78,3,NNE,0.00,15,5,7,10,66,100,31
10/7/23 6:15 AM,29.77,3,NNE,0.00,14,5,7,10,66,100,29
10/7/23 6:30 AM,29.78,4,N,0.00,15,5,8,11,66,100,31
10/7/23 6:45 AM,29.77,3,NNE,0.00,15,5,7,11,66,100,31
10/7/23 7:00 AM,29.77,2,NNE,0.00,17,5,8,12,66,100,34
10/7/23 7:15 AM,29.76,3,N,0.01,18,6,9,12,66,100,37
10/7/23 7:30 AM,29.76,4,N,0.01,19,6,10,14,66,100,40
10/7/23 7:45 AM,29.76,2,NNE,0.00,21,7,11,14,66,100,44
10/7/23 8:00 AM,29.75,3,N,0.01,18,6,9,12,66,100,39
10/7/23 8:15 AM,29.75,2,NNE,0.00,16,6,8,10,66,100,32
10/7/23 8:30 AM,29.75,2,NNE,0.00,19,6,10,12,66,100,40
10/7/23 8:45 AM,29.75,3,NNE,0.00,16,6,8,10,66,100,33
10/7/23 9:00 AM,29.75,3,NE,0.00,16,6,8,10,66,100,33
10/7/23 9:15 AM,29.74,2,E,0.00,24,8,12,14,66,100,49
10/7/23 9:30 AM,29.74,2,NNE,0.00,27,9,13,16,66,100,54
10/7/23 9:45 AM,29.73,2,E,0.00,27,10,13,15,66,100,53
10/7/23 10:00 AM,29.73,5,E,0.00,29,10,14,17,65,100,56
10/7/23 10:15 AM,29.73,5,ESE,0.00,20,7,10,12,66,100,42
10/7/23 10:30 AM,29.72,5,E,0.00,21,8,10,12,65,100,43
10/7/23 10:45 AM,29.71,4,E,0.00,10,4,5,6,65,100,21
10/7/23 11:00 AM,29.70,2,ENE,0.00,5,2,2,3,67,100,11
10/7/23 11:15 AM,29.70,3,NE,0.00,6,3,3,4,68,99,13
10/7/23 11:30 AM,29.69,6,E,0.00,3,1,1,2,66,100,6
10/7/23 11:45 AM,29.68,3,E,0.00,3,1,2,2,66,100,7
10/7/23 12:00 PM,29.67,3,ENE,0.00,2,1,1,2,67,100,5
10/7/23 12:15 PM,29.67,5,E,0.00,2,1,1,1,67,100,3
10/7/23 12:30 PM,29.66,7,ESE,0.00,1,0,1,1,67,100,3
10/7/23 12:45 PM,29.65,6,ESE,0.00,4,2,2,3,66,100,9
10/7/23 1:00 PM,29.64,4,SE,0.00,8,3,4,5,66,100,16
10/7/23 1:15 PM,29.64,3,SE,0.00,11,4,6,7,67,100,23
10/7/23 1:30 PM,29.65,6,SSW,0.00,8,3,4,5,68,90,17
10/7/23 1:45 PM,29.65,12,WSW,0.01,1,1,1,1,64,100,3
10/7/23 2:00 PM,29.66,11,W,0.05,2,1,1,2,61,100,5
10/7/23 2:15 PM,29.67,9,W,0.00,4,2,2,2,60,96,8
10/7/23 2:30 PM,29.68,10,W,0.00,4,2,2,2,59,93,9
10/7/23 2:45 PM,29.67,10,W,0.01,5,2,3,3,59,94,11
10/7/23 3:00 PM,29.67,8,NW,0.06,6,3,3,4,59,95,13
10/7/23 3:15 PM,29.66,9,NNW,0.01,6,3,3,4,59,94,13
10/7/23 3:30 PM,29.65,9,NNW,0.00,6,3,3,3,60,89,12
10/7/23 3:45 PM,29.65,8,NW,0.00,8,4,4,4,61,84,17
10/7/23 4:00 PM,29.66,8,NW,0.00,5,2,2,3,62,78,10
10/7/23 4:15 PM,29.66,10,NW,0.00,4,2,2,2,62,78,7
10/7/23 4:30 PM,29.66,13,NW,0.00,7,3,3,4,62,81,14
10/7/23 4:45 PM,29.65,11,NW,0.00,15,6,7,8,62,78,31
10/7/23 5:00 PM,29.64,15,NW,0.00,17,7,8,9,62,79,35
10/7/23 5:15 PM,29.63,15,NNW,0.00,2,1,1,1,61,75,4
10/7/23 5:30 PM,29.65,11,NW,0.00,1,0,1,1,61,80,3
