hour,PM2.5_Dyson,AQI_mean,AQI_adj_mean,PM1_mean,PM10_mean,Pressure_mean,Avg.Wind.Speed_mean,Temp_mean,Humidity_mean,Rain_sum,sinWind,cosWind,PM2.5_corrected,Date,ShipAnthem of the Seas,ShipNorwegian Gem,ShipQueen Mary 2,ShipNorwegian Getaway,ShipQueen Victoria,ShipNorwegian Prima,ShipMS Rotterdam,ShipAmera,ShipNorwegian Sun,ShipViking Octantis,ShipCosta Deliziosa,ShipMSC Meraviglia,ShipNorwegian Breakaway,ShipNorwegian Dawn,ShipNorwegian Epic,ShipOcean Explorer,ShipEnchantment of the Seas,ShipLiberty of the Seas,ShipCelebrity Summit,ShipOasis of the Seas,ShipNorwegian Joy,ShipViking Polaris,ShipMarella Discovery,ShipSeven Seas Navigator,ShipSilver Shadow,ShipViking Saturn,ShipCarnival Venezia,ShipViking Neptune,ShipCaribbean Princess,ShipInsignia,ShipCoral Princess,ShipNorwegian Escape,ShipViking Star,ShipSeabourn Quest,ShipEmerald Princess,ShipJewel of the Seas,ShipVista,ShipSeven Seas Mariner,ShipAurora,ShipMein Schiff 6,ShipExplora I,ShipCrystal Serenity,ShipDisney Dream,ShipPacific World,ShipSilver Endeavour,ShipSpirit of Discovery,ShipThe World,ShipNorwegian Sky,ShipBalmoral,ShipMS Europa 2,ShipMS Europa,ShipArtania,ShipNorwegian Jade,ShipSilver Nova,TerminalCLCP,TerminalMCT,TerminalBCT,LineRoyal Caribbean,LineNorwegian Cruise Line,LineCunard,LineHolland America Line,LinePhoenix Reisen Cruises,LineViking Expedition Cruises,LineCosta Cruises,LineMSC Cruises,LineVantage Travel,LineCelebrity Cruises,LineMarella Cruises,LineRegent Seven Seas,LineSilversea Cruises,LineViking Ocean Cruises,LineCarnival Cruise Line,LinePrincess Cruises,LineOceania Cruises,LineViking Expeditions,LineSeabourn,LineP&O Cruises,LineTUI Cruises,LineExplora Journeys,LineCrystal Cruises,LineDisney Cruise Line,LinePeaceboat,LineSaga Cruises,LineThe World Resident Holdings,LineFred Olsen Cruise Lines,LineHapag-Lloyd Cruises,Generator,dayofweek,hourofday,Ships
2023-07-14T16:00:00Z,19,64.125,37.25,14.375,20.25,29.87375,6.75,83.75,72.625,0,0.29691308508752295,0.95490450826447,3.0147000000000004,2023-07-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,2
2023-07-15T05:00:00Z,18.125,63.375,36.625,14.25,19.25,29.9525,3.25,77.875,84.375,0,-0.6565566393115715,0.7542767259937795,-0.9311999999999988,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1
2023-07-15T06:00:00Z,18.5,64.25,37,14.25,19,29.9425,5.25,78.625,84.75,0,-0.4055466225054032,0.9140743607466846,-1.0359999999999996,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1
2023-07-15T07:00:00Z,14.625,54.25,29.25,11.75,15.375,29.93625,6,77.625,85,0,-0.09114798384119598,-0.9958373587296698,-1.2455999999999996,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1
2023-07-15T08:00:00Z,14.875,55.75,29.75,12,15.375,29.91625,6.25,77,88.125,0,0.9515725817076985,0.30742417234522296,-0.8787999999999991,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1
2023-07-15T09:00:00Z,17.75,62.625,35.25,13.75,18.5,29.92,6.375,75.25,95.125,0,-0.8011526357338304,-0.5984600690578581,0.13416460000000008,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1
2023-07-15T10:00:00Z,16.375,59.75,32.25,12.5,17.125,29.92875,6,74.75,98.125,0,0.9912048065798491,0.13233681049883225,2.0863646,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1
2023-07-15T11:00:00Z,19.125,65.625,38.125,14,20.375,29.93375,3.5,75.625,96.375,0.07999999999999999,0.29691308508752295,0.95490450826447,4.06634,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,1
2023-07-15T12:00:00Z,19.25,66.125,38.625,14.75,20.5,29.94,2.875,77.75,90.5,0.01,-0.8011526357338304,-0.5984600690578581,4.3080354,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,1
2023-07-15T13:00:00Z,21.375,70.875,42.875,16,23.125,29.94375,3.875,78,91.5,0,0.9515725817076985,0.30742417234522296,4.3604354,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,1
2023-07-15T14:00:00Z,21.375,70.375,41.375,15.375,23.375,29.94875,3.5,79.375,88.375,0,-0.09114798384119598,-0.9958373587296698,5.4253692,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,1
2023-07-15T15:00:00Z,20.75,69.125,40,15.125,22.375,29.94625,5.375,81.375,83.875,0,-0.6565566393115715,0.7542767259937795,5.584015400000001,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,1
2023-07-15T16:00:00Z,20.25,63.375,37,14.625,22,29.95875,2.75,78.625,83.125,0,0.8650937181467004,-0.5016102658669549,2.9425600000000003,2023-07-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,1
2023-07-16T05:00:00Z,11.125,44.125,22,9,12.625,29.8675,4.375,75.875,98.5,0.04,0.2059095633486712,-0.9785710253842383,-1.9791999999999987,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2023-07-16T06:00:00Z,8.125,34.375,16.625,6.5,9.75,29.85,4.125,77.625,94.75,0,0.5370285427318737,-0.843564072427981,-2.0839999999999996,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2023-07-16T07:00:00Z,8.125,34.125,16.625,6.25,9.625,29.84125,5.125,76.875,95.75,0,-0.6812435297102395,-0.7320568647502282,-2.241199999999999,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3
2023-07-16T08:00:00Z,8.625,35.625,17.125,6.625,9.75,29.818749999999998,5.5,76.75,96,0,-0.6812435297102395,-0.7320568647502282,-2.136399999999999,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3
2023-07-16T09:00:00Z,6.875,29.5,14.25,5.5,8.5,29.814999999999998,6,76,97.875,0,0.2382936893515753,0.9711931412521481,-2.031599999999999,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3
2023-07-16T10:00:00Z,6.75,28.25,13.625,5.375,8,29.81375,6.375,75.125,98.875,0.06,-0.5393804670101041,-0.8420621781127342,-1.6647999999999996,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3
2023-07-16T11:00:00Z,4.25,17.5,8.375,3.5,4.75,29.814999999999998,6.25,74.875,98.375,0,0.6791980293819437,-0.7339550646215912,-1.2979999999999992,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3
2023-07-16T12:00:00Z,5.125,20.75,9.875,3.875,5.75,29.82,4.625,74.625,99.375,0.13,0.5370285427318737,-0.843564072427981,-1.030780000000001,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,3
2023-07-16T13:00:00Z,5.875,24.75,11.875,4.75,6.75,29.835,4.875,74.5,99.875,0.26,0.9862632567561346,-0.16518107752640138,0.7593354000000003,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,3
2023-07-16T14:00:00Z,5.625,24.25,11.875,4.75,6.75,29.83625,4.375,74.125,99.125,0.47,0.6791980293819437,-0.7339550646215912,0.7399308000000016,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,3
2023-07-16T15:00:00Z,7.5,30.375,14.875,6,8.125,29.84,3.625,75.25,98.625,0.01,-0.986720364156802,-0.1624282086285141,-0.7215999999999987,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,3
2023-07-16T16:00:00Z,9.625,39.875,19.125,7.5,11.25,29.880000000000003,6,75.625,99.25,0.55,-0.986720364156802,-0.1624282086285141,-0.08133540000000039,2023-07-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,3
2023-07-17T05:00:00Z,21,68.75,39.5,14.625,22.25,29.9075,2.25,83.25,75.625,0,0.2059095633486712,-0.9785710253842383,-0.5643999999999991,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2023-07-17T06:00:00Z,22.375,72.25,42,15.75,23.875,29.90875,4.625,80.75,79.625,0,-0.2677272917401731,-0.9634947313075833,-1.2979999999999992,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2023-07-17T07:00:00Z,32.875,96.25,53.625,21.375,38.125,29.9025,5.75,80.625,76.625,0,-0.9998620948921858,0.016606962329385515,-1.4551999999999996,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
2023-07-17T08:00:00Z,33.5,97.5,58.875,21.375,38,29.89875,5.75,80.375,79,0,-0.6565566393115715,0.7542767259937795,-1.4551999999999996,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1
2023-07-17T09:00:00Z,33.75,99.125,57.625,21.875,39.125,29.90375,5.125,80.5,78.625,0,0.7031975621394051,0.7109945067306762,1.5430645999999992,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1
2023-07-17T10:00:00Z,27.875,84.5,51.875,19,30.25,29.9125,5.625,78.625,87.5,0,-0.6565566393115715,0.7542767259937795,16.5505554,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1
2023-07-17T11:00:00Z,28,84.875,50.625,18.75,31.375,29.92625,5.625,77.875,86.5,0,0.5647465369527737,0.8252644115674984,24.2801646,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1
2023-07-17T12:00:00Z,27.875,85.375,48.5,19,31.875,29.935,5.25,79.25,82.625,0,0.8650937181467004,-0.5016102658669549,28.5185692,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1
2023-07-17T13:00:00Z,27.875,85.75,48,19,32.25,29.9475,6,80.25,79.375,0,-0.43567874027952835,-0.9001022360090232,29.2056308,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,1
2023-07-17T14:00:00Z,35.875,103.25,60.625,23.375,41.875,29.95625,5.25,81.75,73.75,0,0.2059095633486712,-0.9785710253842383,28.6326692,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,1
2023-07-17T15:00:00Z,44.875,124.25,70.875,28.375,54.25,29.9625,5.625,83,69.75,0,0.12139936735162113,0.9926037445056441,27.4883646,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,1
2023-07-17T16:00:00Z,24.5,76.5,42.625,16.625,28.125,29.91125,1.875,81.875,76.375,0,-0.8952435585540066,-0.44557712112221254,26.94496,2023-07-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
2023-07-18T05:00:00Z,45.75,124.5,71.625,27.625,54.625,29.97375,5.25,74.625,86.25,0.08,-0.5393804670101041,-0.8420621781127342,1.0600000000000005,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
2023-07-18T06:00:00Z,34.125,97.875,60.125,21.5,39.125,29.96625,5.125,76.125,84.5,0,0.08836868610400143,-0.9960878351411849,0.7456000000000014,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
2023-07-18T07:00:00Z,30.75,90.5,56.625,20.125,34,29.95625,5.625,75.375,88.5,0,-0.4055466225054032,0.9140743607466846,1.1648000000000014,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1
2023-07-18T08:00:00Z,38.25,107.625,64,23.625,45,29.945,5.375,75.25,84.625,0,0.7825765891444684,0.6225543206203054,3.7848000000000006,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1
2023-07-18T09:00:00Z,35.625,101.875,61.625,22.5,41.5,29.93375,4.25,77,81,0,-0.5393804670101041,-0.8420621781127342,7.0581,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1
2023-07-18T10:00:00Z,29.5,88.125,51.625,18.875,34,29.94125,4.75,77.75,83.375,0,-0.5393804670101041,-0.8420621781127342,11.4716154,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1
2023-07-18T11:00:00Z,35.875,101.875,61.75,23.125,41.875,29.94625,4.25,77.625,83.75,0,0.6791980293819437,-0.7339550646215912,14.1469754,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1
2023-07-18T12:00:00Z,36.75,104.25,62.625,23.375,43.375,29.95,3,77.5,83,0,0.6791980293819437,-0.7339550646215912,14.290020000000002,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1
2023-07-18T13:00:00Z,39.25,110.375,65.125,24.75,46.75,29.958750000000002,4.5,78,84.25,0,-0.5393804670101041,-0.8420621781127342,14.5106154,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,1
2023-07-18T14:00:00Z,40.125,111.875,66,25.375,47.625,29.96875,4.125,79.25,82.5,0,0.2382936893515753,0.9711931412521481,17.4021646,2023-07-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,1
