time_stamp,humidity,temperature,pressure,pm2.5_alt,pm1.0_atm,pm10.0_atm,local_datetime,Date,Ship,Line,Type,Guest,Crew,Shore Power Compatibility,Connection,CruiseArrival,nyc_avg_pm2.5,o3,no2,co
2023-08-08T05:00:00Z,100,73,956.524,1.8,1.549,2.509,2023-08-08T01:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T06:00:00Z,100,73,956.033,1.7,1.4315,2.357,2023-08-08T02:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T07:00:00Z,100,73,955.574,1.8,1.599,2.4855,2023-08-08T03:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T08:00:00Z,100,73.533,955.398,1.9,1.6985,2.693,2023-08-08T04:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T09:00:00Z,100,73.534,955.231,2,1.98,2.9985,2023-08-08T05:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T10:00:00Z,100,73.8,955.454,2.2,2.2645,3.3025,2023-08-08T06:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T11:00:00Z,100,74,955.668,2.4,2.419,3.495,2023-08-08T07:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T12:00:00Z,100,74.566,955.673,1.6,1.401,2.082,2023-08-08T08:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T13:00:00Z,100,73.933,955.842,0.8,0.377,0.6745,2023-08-08T09:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T14:00:00Z,100,75.966,955.761,0.6,0.0525,0.2865,2023-08-08T10:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T15:00:00Z,86.867,80.367,955.394,0.7,0.1265,0.3455,2023-08-08T11:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T16:00:00Z,83,79.367,955.22,0.8,0.183,0.5295,2023-08-08T12:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T17:00:00Z,91.2,78.267,955.314,0.7,0.1295,0.4015,2023-08-08T13:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T18:00:00Z,83.834,77.867,955.339,1,0.659,1.0205,2023-08-08T14:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T19:00:00Z,85.7,76.333,956.221,1.7,1.461,2.1215,2023-08-08T15:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T20:00:00Z,96.2,74.367,956.996,1.8,1.623,2.4945,2023-08-08T16:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T21:00:00Z,100,72.7,956.981,0.8,0.177,0.528,2023-08-08T17:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T22:00:00Z,100,72,956.602,2.9,2.775,4.4205,2023-08-08T18:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-08T23:00:00Z,100,72,957.049,7.4,7.9655,12.253,2023-08-08T19:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-09T00:00:00Z,99.733,71.466,957.194,7.4,7.877,12.3705,2023-08-08T20:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-09T01:00:00Z,99.566,71.867,957.543,6.9,7.4785,11.423,2023-08-08T21:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-09T02:00:00Z,100,71,957.589,6.9,7.3725,11.452,2023-08-08T22:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-09T03:00:00Z,100,71,957.698,6.6,7.224,11.0755,2023-08-08T23:00:00Z,2023-08-08,NA,NA,NA,0,0,NA,NA,FALSE,47,32,5,1
2023-08-09T04:00:00Z,100,70.8,957.779,6.8,7.48,11.4635,2023-08-09T00:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T05:00:00Z,100,70.3,957.974,7.3,7.96,12.546,2023-08-09T01:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T06:00:00Z,100,69.966,958.03,7.6,8.3155,13.064,2023-08-09T02:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T07:00:00Z,100,70.067,958.148,7.5,8.2815,12.9255,2023-08-09T03:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T08:00:00Z,100,70,958.218,7.6,8.2075,13.1515,2023-08-09T04:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T09:00:00Z,100,69.4,958.508,7.7,8.3705,13.4845,2023-08-09T05:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T10:00:00Z,100,69,959.024,7.8,8.5275,13.9085,2023-08-09T06:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T11:00:00Z,99.034,69.567,959.428,7.8,8.4585,13.7915,2023-08-09T07:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T12:00:00Z,87.1,71.9,959.93,7.8,8.3885,13.228,2023-08-09T08:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T13:00:00Z,67.3,78.8,960.088,7.5,8.0665,12.649,2023-08-09T09:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T14:00:00Z,42.834,88.834,959.891,7.5,8.155,12.3125,2023-08-09T10:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T15:00:00Z,39.567,88.867,959.788,9.9,10.7865,16.3485,2023-08-09T11:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T16:00:00Z,38.4,89.267,959.422,10.3,11.2945,17.1175,2023-08-09T12:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T17:00:00Z,37.367,90.233,959.076,11.5,12.455,19.035,2023-08-09T13:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T18:00:00Z,36.966,89.5,958.946,10.9,11.7685,17.937,2023-08-09T14:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T19:00:00Z,38.434,88.034,959.045,10.3,11.022,17.3165,2023-08-09T15:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T20:00:00Z,47.767,84.7,959.46,10.1,10.5325,16.9985,2023-08-09T16:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T21:00:00Z,78,80.267,959.503,9.8,9.821,16.507,2023-08-09T17:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T22:00:00Z,75.1,79.3,959.253,7.6,7.5805,12.8055,2023-08-09T18:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-09T23:00:00Z,67.867,78.1,959.329,6.7,6.706,11.0835,2023-08-09T19:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-10T00:00:00Z,71.8,75.767,959.66,7.1,7.106,11.8875,2023-08-09T20:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-10T01:00:00Z,81.733,73.966,960.428,7.1,6.9425,11.881,2023-08-09T21:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-10T02:00:00Z,94.834,72.5,960.529,7,6.9995,11.952,2023-08-09T22:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-10T03:00:00Z,100,70.533,960.426,7.1,7.0855,12.257,2023-08-09T23:00:00Z,2023-08-09,NA,NA,NA,0,0,NA,NA,FALSE,17,36,4,2
2023-08-10T04:00:00Z,100,68.966,960.422,7.3,7.3725,12.926,2023-08-10T00:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T05:00:00Z,100,68.233,960.062,7.3,7.434,13.1335,2023-08-10T01:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T06:00:00Z,100,67.767,959.401,7.5,7.486,13.539,2023-08-10T02:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T07:00:00Z,100,67.733,959.261,7.4,7.5165,13.2645,2023-08-10T03:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T08:00:00Z,100,67.9,958.952,7.3,7.463,13.0705,2023-08-10T04:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T09:00:00Z,100,68,958.606,7.2,7.3145,12.948,2023-08-10T05:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T10:00:00Z,100,67.966,958.333,7.1,7.105,12.564,2023-08-10T06:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T11:00:00Z,100,68.466,958.506,6.8,7.042,12.2645,2023-08-10T07:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T12:00:00Z,100,69.567,958.355,7.6,7.7095,13.2435,2023-08-10T08:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T13:00:00Z,100,71.166,958.339,8.5,8.5135,14.4885,2023-08-10T09:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T14:00:00Z,100,73.034,958.095,8.9,9.1365,15.1365,2023-08-10T10:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T15:00:00Z,100,74.733,957.939,10.4,10.788,17.8115,2023-08-10T11:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T16:00:00Z,100,75.534,957.351,11.6,12.1385,19.659,2023-08-10T12:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T17:00:00Z,100,77,956.676,12.4,13.0045,21.1675,2023-08-10T13:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T18:00:00Z,100,75.767,956.202,12.2,12.8315,20.8885,2023-08-10T14:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T19:00:00Z,100,75,955.363,11.3,12.2135,19.3825,2023-08-10T15:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T20:00:00Z,100,75,954.757,11.2,12.1615,19.232,2023-08-10T16:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T21:00:00Z,100,74.5,954.633,11.6,12.552,19.867,2023-08-10T17:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T22:00:00Z,100,75.5,954.665,11.5,12.3475,19.5645,2023-08-10T18:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-10T23:00:00Z,100,75.367,955.209,12.5,13.4755,21.433,2023-08-10T19:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-11T00:00:00Z,100,74.534,955.315,13.2,14.117,22.7625,2023-08-10T20:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-11T01:00:00Z,100,72.967,955.774,13.2,13.938,23.1495,2023-08-10T21:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-11T02:00:00Z,100,72.367,956.132,12.1,12.7345,21.319,2023-08-10T22:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-11T03:00:00Z,100,72,956.301,10.7,11.1045,18.811,2023-08-10T23:00:00Z,2023-08-10,NA,NA,NA,0,0,NA,NA,FALSE,46,33,17,3
2023-08-11T04:00:00Z,100,71.133,956.621,10.5,10.639,18.5435,2023-08-11T00:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T05:00:00Z,100,70.034,956.571,9.8,10.062,17.495,2023-08-11T01:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T06:00:00Z,100,69.1,956.804,10.2,10.2785,18.274,2023-08-11T02:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T07:00:00Z,100,68.233,957.118,10.2,10.2065,18.296,2023-08-11T03:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T08:00:00Z,100,68.233,957.631,10.5,10.5915,19.1515,2023-08-11T04:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T09:00:00Z,100,66.434,958.135,10.2,10.3255,18.7525,2023-08-11T05:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T10:00:00Z,100,68.066,958.822,12,11.948,22.2425,2023-08-11T06:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T11:00:00Z,100,70.233,959.029,14.3,13.932,25.99,2023-08-11T07:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T12:00:00Z,100,71.8,959.261,14.4,13.655,25.6435,2023-08-11T08:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T13:00:00Z,98.8,75.233,959.601,15,14.6975,26.039,2023-08-11T09:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T14:00:00Z,88.367,77.566,960.224,13.2,12.782,22.6745,2023-08-11T10:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T15:00:00Z,67.333,82.267,960.624,12.2,11.746,20.4515,2023-08-11T11:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T16:00:00Z,52.233,84.934,960.688,9.7,9.4275,15.856,2023-08-11T12:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T17:00:00Z,49.133,84.867,960.938,8.4,8.1135,13.631,2023-08-11T13:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T18:00:00Z,45.633,84.767,961.068,6.6,6.2505,10.45,2023-08-11T14:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T19:00:00Z,44.166,84.233,960.945,5.7,5.5295,9.0485,2023-08-11T15:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T20:00:00Z,46.034,82.834,961.142,5.4,5.2495,8.567,2023-08-11T16:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T21:00:00Z,45.7,82.233,961.175,5,4.9265,7.9365,2023-08-11T17:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T22:00:00Z,45.666,81.934,961.241,5,4.942,7.914,2023-08-11T18:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-11T23:00:00Z,65.9,77.5,961.5,5.1,5.334,8.48,2023-08-11T19:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-12T00:00:00Z,92.9,72.834,961.986,6.1,6.5735,10.298,2023-08-11T20:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-12T01:00:00Z,100,70.633,962.799,6.6,7.2685,11.3915,2023-08-11T21:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-12T02:00:00Z,100,68.733,963.445,6.9,7.784,12.308,2023-08-11T22:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-12T03:00:00Z,100,69,963.562,6.9,7.7075,12.1405,2023-08-11T23:00:00Z,2023-08-11,NA,NA,NA,0,0,NA,NA,FALSE,49,41,7,2
2023-08-12T04:00:00Z,100,68.4,963.805,6.7,7.501,12.032,2023-08-12T00:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T05:00:00Z,100,67.367,963.882,7,7.988,12.808,2023-08-12T01:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T06:00:00Z,100,66.666,963.866,6.4,7.252,11.5855,2023-08-12T02:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T07:00:00Z,100,66.034,963.748,5.8,6.526,10.6165,2023-08-12T03:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T08:00:00Z,100,65.3,963.66,5.1,5.6205,9.0155,2023-08-12T04:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T09:00:00Z,100,64.034,963.598,4.7,5.2025,8.3745,2023-08-12T05:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T10:00:00Z,100,64.1,964.109,4.5,4.917,8.128,2023-08-12T06:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T11:00:00Z,100,65.5,964.313,4.4,4.854,7.6545,2023-08-12T07:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T12:00:00Z,100,67.966,963.964,4.2,4.6455,7.0565,2023-08-12T08:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T13:00:00Z,100,70.3,963.825,4.5,4.9675,7.574,2023-08-12T09:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T14:00:00Z,84.934,77.567,963.538,5.6,5.883,9.159,2023-08-12T10:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T15:00:00Z,78.834,80.6,963.332,7.1,7.422,11.6565,2023-08-12T11:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T16:00:00Z,86.267,80.3,962.831,7.8,8.003,12.778,2023-08-12T12:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T17:00:00Z,81.133,82.7,962.262,8.3,8.4425,13.573,2023-08-12T13:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T18:00:00Z,66.334,86.8,961.687,10.1,10.261,16.515,2023-08-12T14:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T19:00:00Z,61.034,88,960.758,11.5,11.87,18.9495,2023-08-12T15:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T20:00:00Z,58.367,87.8,960.232,9.6,10.25,15.8155,2023-08-12T16:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T21:00:00Z,62,86.2,960.197,9.2,10.086,15.108,2023-08-12T17:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T22:00:00Z,67.133,85.3,961.046,8.1,8.962,13.371,2023-08-12T18:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-12T23:00:00Z,60.966,82.8,961.288,4.8,5.2025,7.672,2023-08-12T19:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-13T00:00:00Z,88.5,77.966,962.199,4,4.287,6.55,2023-08-12T20:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-13T01:00:00Z,100,74.7,962.075,3.4,3.3975,5.321,2023-08-12T21:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-13T02:00:00Z,100,73.1,961.887,2.5,2.466,3.786,2023-08-12T22:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-13T03:00:00Z,100,72.7,962.083,2.7,2.692,4.166,2023-08-12T23:00:00Z,2023-08-12,NA,NA,NA,0,0,NA,NA,FALSE,51,41,11,3
2023-08-13T04:00:00Z,100,72.8,961.72,2.9,2.821,4.663,2023-08-13T00:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T05:00:00Z,100,72.6,961.818,2.9,2.8555,4.413,2023-08-13T01:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T06:00:00Z,100,72.334,961.303,2.9,2.9625,4.5955,2023-08-13T02:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T07:00:00Z,100,71.6,961.113,3.1,3.157,4.8755,2023-08-13T03:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T08:00:00Z,100,70.867,960.802,3.1,3.352,5.241,2023-08-13T04:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T09:00:00Z,100,69.934,961.195,2.9,3.036,4.6265,2023-08-13T05:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T10:00:00Z,100,69.466,961.9,2.1,2.0525,3.2745,2023-08-13T06:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T11:00:00Z,100,70.367,962.519,1.7,1.649,2.482,2023-08-13T07:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T12:00:00Z,100,71.566,962.714,2.3,2.286,3.615,2023-08-13T08:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T13:00:00Z,94.466,78.3,963.048,4.7,5.35,7.559,2023-08-13T09:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T14:00:00Z,80,82.034,963.348,4.4,5.1945,7.082,2023-08-13T10:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T15:00:00Z,64.2,86.6,963.272,3.8,4.512,5.9995,2023-08-13T11:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T16:00:00Z,50.067,89.534,963.61,3.3,3.9825,5.1445,2023-08-13T12:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T17:00:00Z,47.934,89.2,963.687,3.3,3.8935,5.1965,2023-08-13T13:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T18:00:00Z,44.666,89.466,963.623,3,3.425,4.527,2023-08-13T14:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T19:00:00Z,50.6,85.933,963.842,3.6,4.1975,5.645,2023-08-13T15:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T20:00:00Z,49.1,85.067,964.284,2.9,3.199,4.3165,2023-08-13T16:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T21:00:00Z,47.166,84.5,964.42,2.4,2.586,3.463,2023-08-13T17:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T22:00:00Z,46.1,83.767,964.412,1.9,2.0535,2.644,2023-08-13T18:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-13T23:00:00Z,52.367,81.267,964.765,1.6,1.617,2.1855,2023-08-13T19:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-14T00:00:00Z,85.2,75.733,965.465,1.8,2.032,2.722,2023-08-13T20:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-14T01:00:00Z,99.6,72.233,966.119,1.8,1.942,2.6105,2023-08-13T21:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-14T02:00:00Z,100,71.367,966.446,1.7,1.8595,2.5095,2023-08-13T22:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-14T03:00:00Z,100,69.666,966.691,2.1,2.434,3.3075,2023-08-13T23:00:00Z,2023-08-13,MSC Meraviglia,MSC Cruises,Full Turn,5000,1536,No,No,TRUE,45,36,7,2
2023-08-14T04:00:00Z,100,70.5,966.284,2.4,2.8475,3.81,2023-08-14T00:00:00Z,2023-08-14,Caribbean Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,26,38,11,2
2023-08-14T05:00:00Z,100,69.2,966.226,2.5,3.023,4.022,2023-08-14T01:00:00Z,2023-08-14,Caribbean Princess,Princess Cruise Line,Full Turn,3000,1200,Yes,Yes,TRUE,26,38,11,2
